sep 21/16:30:38.546 DEBUG2 : 		

StartSession()

sep 21/16:30:38.546 INFO   : Debug Log(info): Loading the I-jet driver
sep 21/16:33:21.341 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:21.341 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:21.342 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:21.342 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:21.342 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:21.342 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:21.342 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:21.898 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x10bd8 (68568)
sep 21/16:33:21.898 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:21.898 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:21.898 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2250 polls in 0.546s
sep 21/16:33:21.898 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:21.898 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:21.899 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:21.899 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10bd8, 2 bytes [by 2] = [ 00 f0 ])
sep 21/16:33:21.899 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x10bd8, attr <0x20409: CPUMODE(THUMB) | SIGEMU_BRK_ATTR_SET | SIGEMU_BRK_ATTR_HW | SIGEMU_BRK_ATTR_LITTLEENDIAN>)
sep 21/16:33:21.899 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:21.899 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:21.899 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:21.899 INFO   : Debug Log(info): Breakpoint hit: Code @ artemis_ublox_i2c.c:351.5, type: default (hardware) 
sep 21/16:33:21.900 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:21.902 DEBUG2 : 		CpuRegListGet(Core 0, LR -> 14) = 0x10bd9 (68569)
sep 21/16:33:21.902 DEBUG2 : 		CpuRegListGet(Core 0, XPSR -> 16) = 0x1000000 (16777216)
sep 21/16:33:21.902 DEBUG2 : 		CpuRegListGet(Core 0, SP_Main -> 17) = 0x100022a8 (268444328)
sep 21/16:33:21.902 DEBUG2 : 		CpuRegListGet(Core 0, SP_Proc -> 18) = 0x100022f8 (268444408)
sep 21/16:33:21.903 DEBUG2 : 		CpuRegListGet(Core 0, CTRL_PRI -> 20) = 0x4000000 (67108864)
sep 21/16:33:21.904 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002200, 512 bytes [by 0] = [ 01 00 00 00 01 00 00 00 ... ])
sep 21/16:33:21.914 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010000, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.915 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010004, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.915 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010008, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.915 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x4001000c, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.916 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010010, 4 bytes [by 4] = [ 18 18 1a 18 ])
sep 21/16:33:21.916 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010014, 4 bytes [by 4] = [ 02 02 18 18 ])
sep 21/16:33:21.916 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010018, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.916 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x4001001c, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.917 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010020, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.917 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010024, 4 bytes [by 4] = [ 0c 18 2c a7 ])
sep 21/16:33:21.917 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010028, 4 bytes [by 4] = [ a3 18 2e 2a ])
sep 21/16:33:21.917 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x4001002c, 4 bytes [by 4] = [ 18 18 18 18 ])
sep 21/16:33:21.917 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010030, 4 bytes [by 4] = [ 00 02 00 00 ])
sep 21/16:33:21.918 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010040, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.918 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010044, 4 bytes [by 4] = [ 00 00 04 00 ])
sep 21/16:33:21.918 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010048, 4 bytes [by 4] = [ 00 21 11 00 ])
sep 21/16:33:21.918 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x4001004c, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.919 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010050, 4 bytes [by 4] = [ 00 00 00 40 ])
sep 21/16:33:21.919 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010054, 4 bytes [by 4] = [ 04 00 44 00 ])
sep 21/16:33:21.919 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010058, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.919 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010060, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.920 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010080, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.920 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010084, 4 bytes [by 4] = [ 80 01 00 00 ])
sep 21/16:33:21.920 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010088, 4 bytes [by 4] = [ 00 00 08 00 ])
sep 21/16:33:21.920 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x4001008c, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.920 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010090, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.921 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010094, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.921 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010098, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.921 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x4001009c, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.921 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100a0, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.922 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100a4, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.922 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100a8, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.922 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100ac, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.922 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100b4, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.922 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100b8, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.923 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100bc, 4 bytes [by 4] = [ 3f 3f 3f 3f ])
sep 21/16:33:21.923 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100c0, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.923 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100c4, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.923 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100c8, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.924 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100cc, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.924 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100d0, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.924 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100d4, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.924 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100d8, 4 bytes [by 4] = [ 3f 00 00 00 ])
sep 21/16:33:21.925 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100dc, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.925 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100e0, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.925 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100e4, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.926 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100e8, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.926 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100ec, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.926 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100f0, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.926 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100f4, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.926 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100f8, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.927 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x400100fc, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.927 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010100, 4 bytes [by 4] = [ 00 00 00 00 ])
sep 21/16:33:21.927 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x40010104, 4 bytes [by 4] = [ 01 00 01 01 ])
sep 21/16:33:21.932 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10005e00, 512 bytes [by 0] = [ 00 00 00 00 00 00 00 00 ... ])
sep 21/16:33:26.479 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:26.479 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:26.479 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x10bd8 (68568)
sep 21/16:33:26.479 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10bd8, 2 bytes [by 2] = [ 00 f0 ])
sep 21/16:33:26.479 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:26.479 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:26.479 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:26.480 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:26.480 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:26.494 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:26.494 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:26.494 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:26.494 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 14 polls in 0.003s
sep 21/16:33:26.494 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:26.494 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:26.498 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:26.498 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.498 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:26.498 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:26.498 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:26.498 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:26.498 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:26.499 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:26.503 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:26.503 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:26.504 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:26.504 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:26.504 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:26.505 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:26.505 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:26.505 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:26.505 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.505 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:26.506 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:26.506 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:26.506 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:26.506 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:26.506 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:26.518 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:26.518 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:26.518 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:26.518 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0.001s
sep 21/16:33:26.518 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:26.518 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:26.530 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:26.530 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.531 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:26.531 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:26.531 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:26.531 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:26.531 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:26.531 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:26.535 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:26.535 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:26.537 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:26.537 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:26.537 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:26.537 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:26.537 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:26.537 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:26.538 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.538 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:26.538 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:26.538 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:26.538 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:26.539 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:26.539 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:26.551 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:26.551 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:26.551 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:26.551 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:26.551 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:26.551 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:26.562 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:26.563 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.563 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:26.563 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:26.563 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:26.563 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:26.563 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:26.564 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:26.567 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:26.567 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:26.568 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:26.568 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:26.568 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:26.568 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:26.568 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:26.568 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:26.569 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.569 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:26.569 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:26.569 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:26.569 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:26.569 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:26.569 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:26.581 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:26.581 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:26.581 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:26.581 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0.001s
sep 21/16:33:26.581 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:26.581 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:26.594 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:26.594 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.594 DEBUG2 : 		  GetStopBreaks(): BreakGetAttr(bank 0, count 1, addr 0x12d4a, attr <0x2ab9f0b0: CPUMODE(185) | SIGEMU_BRK_ATTR_PASS | SIGEMU_BRK_ATTR_FLASH | SIGEMU_BRK_ATTR_RTOS | SIGEMU_BRK_ATTR_CHANGE>)
sep 21/16:33:26.594 ERROR  : BreakGetAttr() returned Failure while executing the operation
sep 21/16:33:26.594 DEBUG2 : 		LowLevelGo(core 0): Stopped at breakpoint
sep 21/16:33:26.594 DEBUG2 : 		<- LowLevelGo(core 0)
sep 21/16:33:26.595 DEBUG2 : 		PlDriver::Go(core 0): goStatus = 0
sep 21/16:33:26.596 DEBUG2 : 		ISigPcSampler::SampleRegister(SIGAPIARM_SAMPLE_7M_CYCLE) = 0x0
sep 21/16:33:26.599 DEBUG2 : 		CpuRegListGet(Core 0, R0 -> 0) = 0x5 (5)
sep 21/16:33:26.599 DEBUG2 : 		CpuRegListGet(Core 0, R1 -> 1) = 0x10002118 (268443928)
sep 21/16:33:26.600 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x10002000, 512 bytes [by 0] = [ 00 0f 08 bf b8 f1 00 0f ... ])
sep 21/16:33:26.600 DEBUG2 : 		Write reg 1 of 1: R0[0x0] = 0x0 (0)
sep 21/16:33:26.600 DEBUG2 : 		CpuRegListSet(Core 0, 1 registers)
sep 21/16:33:26.600 DEBUG2 : 		PlDriver::Go(core 0): mIsExecuting[0] = true
sep 21/16:33:26.600 DEBUG2 : 		-> LowLevelGo(core 0)
sep 21/16:33:26.600 DEBUG2 : 		CpuRegListGet(Core 0, PC ->15) = 0x12d4a (77130)
sep 21/16:33:26.601 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
sep 21/16:33:26.601 DEBUG2 : 		CpuRegListSet(Core 0, PC ->15) = 0x12d4c (77132)
sep 21/16:33:26.601 DEBUG2 : 		<Call to _ExecDeviceExecutionStarted: macro undefined
sep 21/16:33:26.601 DEBUG2 : 		<Call to execUserExecutionStarted: macro undefined
sep 21/16:33:26.601 DEBUG2 : 		  LowLevelGo(core 0), calling ISigChan::Start()
sep 21/16:33:26.601 DEBUG2 : 		  LowLevelGo(core 0) [multi = false], CpuStatus(): Core 0: CpuStatus(status = <0x1: CPU_STATUS_MPOWER>) = 0
sep 21/16:33:26.601 DEBUG2 : 		Core 0:   LowLevelGo(core 0) [multi = false], CpuGo()
sep 21/16:33:26.613 DEBUG2 : 		CpuRegListGet(Core 0, PC -> 15) = 0x12d4a (77130)
sep 21/16:33:26.613 DEBUG2 : 		LowLevelGo(core 0): errNo == ERR_OK, cpu status = not running, not sleeping, cpu power = 1 --> Exit LowLevelGo loop
sep 21/16:33:26.613 DEBUG2 : 		LowLevelGo(core 0): Setting single mIsExecuting[0] = false [multi == false]
sep 21/16:33:26.613 DEBUG2 : 		LowLevelGo(core 0): CPU core 0 is now stopped, after 2 polls in 0s
sep 21/16:33:26.614 DEBUG2 : 		<Call to _ExecDeviceExecutionStopped: macro undefined
sep 21/16:33:26.614 DEBUG2 : 		<Call to execUserExecutionStopped: macro undefined
sep 21/16:33:26.626 DEBUG2 : 		  ISigChan::Stop()
sep 21/16:33:26.626 DEBUG2 : 		  ReadPostCache(): MemRead(core 0, 0:0x12d4a, 2 bytes [by 2] = [ ab be ])
